month,day,hour,AirTemp,DewPoint,WindDir,WindSpd,SkyCond,Precip1Hr
3,8,4,2.3333333333333335,-2.788888888888889,128.88888888888889,2.966666666666667,1.3333333333333333,
3,8,5,2.733333333333333,-3.3111111111111113,163.33333333333334,2.9222222222222225,1.3333333333333333,
3,8,6,2.588888888888889,-3.111111111111111,184.44444444444446,3.6555555555555554,2.0,
3,8,7,2.4000000000000004,-3.1555555555555554,185.55555555555554,3.3666666666666667,1.1666666666666667,
3,8,8,1.7000000000000002,-3.4555555555555557,163.33333333333334,3.2555555555555555,1.3333333333333333,0.3
3,8,9,1.211111111111111,-3.9555555555555557,193.33333333333334,3.2555555555555555,3.0,
3,8,10,0.6333333333333333,-3.811111111111112,184.44444444444446,3.3111111111111113,2.0,
3,8,11,0.6,-3.9555555555555557,185.55555555555554,2.8666666666666667,1.8333333333333333,
3,8,12,0.8111111111111112,-3.966666666666667,216.66666666666666,3.377777777777778,0.5714285714285714,
3,8,13,1.822222222222222,-3.9111111111111114,218.88888888888889,4.055555555555555,2.142857142857143,
3,8,14,3.855555555555556,-4.733333333333333,232.22222222222223,4.7,1.8333333333333333,
3,8,15,5.7,-4.9,225.55555555555554,3.9444444444444446,1.5714285714285714,
3,8,16,7.022222222222222,-5.48888888888889,217.77777777777777,4.844444444444445,1.1666666666666667,
3,8,17,7.325,-6.3375,235.0,5.2125,1.5,
3,8,18,8.933333333333334,-4.522222222222222,200.0,4.866666666666667,1.5714285714285714,0.3
3,8,19,9.744444444444445,-4.633333333333334,190.0,5.222222222222222,1.7142857142857142,
3,8,20,9.755555555555555,-4.966666666666667,234.44444444444446,5.555555555555555,1.1666666666666667,
3,8,21,9.955555555555556,-5.055555555555555,207.77777777777777,4.933333333333334,1.1666666666666667,0.3
3,8,22,9.444444444444445,-4.944444444444445,175.55555555555554,4.0,1.8571428571428572,1.0
3,8,23,8.622222222222222,-4.688888888888889,217.77777777777777,3.488888888888889,0.0,1.8
3,9,0,7.455555555555555,-3.8444444444444446,160.0,2.8666666666666667,1.375,
3,9,1,5.955555555555556,-3.1333333333333337,127.77777777777777,2.355555555555556,2.0,
3,9,2,5.344444444444445,-2.3333333333333335,153.33333333333334,3.2555555555555555,1.1428571428571428,0.3
3,9,3,4.811111111111111,-1.8444444444444446,120.0,2.511111111111111,2.625,1.4
3,9,4,4.688888888888889,-1.7555555555555558,163.33333333333334,4.0,2.0,1.8
3,9,5,4.366666666666666,-1.788888888888889,164.44444444444446,3.6666666666666665,1.5,1.5
3,9,6,4.077777777777778,-2.7,157.77777777777777,3.6000000000000005,1.1428571428571428,0.8
3,9,7,4.199999999999999,-3.033333333333333,161.11111111111111,3.366666666666667,1.1428571428571428,0.5
3,9,8,3.511111111111111,-2.7222222222222223,192.22222222222223,3.5444444444444443,1.1428571428571428,
3,9,9,2.3222222222222224,-1.7666666666666668,131.11111111111111,3.155555555555556,1.1428571428571428,
3,9,10,1.8333333333333333,-1.677777777777778,148.88888888888889,3.3777777777777778,1.1428571428571428,
3,9,11,1.2111111111111112,-1.8000000000000003,132.22222222222223,3.255555555555556,2.125,
3,9,12,0.5333333333333332,-2.144444444444444,128.88888888888889,3.4777777777777783,1.1428571428571428,
3,9,13,1.6888888888888889,-1.6666666666666667,133.33333333333334,3.6555555555555554,1.125,
3,9,14,4.7444444444444445,-1.655555555555556,115.55555555555556,4.133333333333334,0.0,
3,9,15,6.800000000000001,-2.533333333333333,185.55555555555554,3.4222222222222225,0.0,
3,9,16,7.888888888888889,-2.8777777777777778,203.33333333333334,4.566666666666666,0.5714285714285714,
3,9,17,9.066666666666666,-3.033333333333333,206.66666666666666,4.811111111111112,0.0,
3,9,18,9.855555555555556,-3.6666666666666665,214.44444444444446,5.022222222222222,0.0,
3,9,19,10.411111111111111,-3.9000000000000004,225.55555555555554,5.255555555555556,0.0,
3,9,20,11.166666666666666,-3.3222222222222224,208.88888888888889,4.800000000000001,0.0,
3,9,21,11.533333333333333,-2.911111111111111,202.22222222222223,4.155555555555556,0.5714285714285714,
3,9,22,10.8,-2.622222222222222,223.33333333333334,4.066666666666666,0.5714285714285714,
3,9,23,9.733333333333334,-2.566666666666667,198.88888888888889,2.511111111111111,0.0,
3,10,0,8.355555555555556,-2.1555555555555554,153.33333333333334,1.9555555555555557,0.5714285714285714,
3,10,1,7.033333333333334,-1.7222222222222223,138.88888888888889,2.0,0.0,
3,10,2,6.722222222222222,-1.2666666666666666,143.33333333333334,1.8333333333333337,0.5,
3,10,3,6.444444444444445,-1.1444444444444446,135.55555555555554,2.511111111111111,0.5714285714285714,1.3
3,10,4,5.966666666666667,-0.9888888888888889,128.88888888888889,1.5333333333333334,0.0,4.3
3,10,5,5.366666666666666,-1.0222222222222224,137.77777777777777,1.2999999999999998,1.1428571428571428,1.8
3,10,6,5.355555555555556,-0.47777777777777775,107.77777777777777,1.5333333333333334,0.5714285714285714,3.8
3,10,7,5.044444444444444,0.011111111111110924,88.88888888888889,1.6444444444444446,0.5,3.0
3,10,8,5.133333333333334,0.36666666666666664,65.55555555555556,1.488888888888889,0.6666666666666666,1.5
3,10,9,5.48888888888889,0.4555555555555555,162.22222222222223,2.911111111111111,0.0,
3,10,10,5.233333333333333,1.5888888888888888,144.44444444444446,2.6222222222222222,0.6666666666666666,3.0500000000000003
3,10,11,5.111111111111111,1.6666666666666665,210.0,3.1,1.1428571428571428,0.5
3,10,12,5.422222222222222,2.0555555555555554,124.44444444444444,2.6222222222222222,1.0,
3,10,13,6.444444444444445,2.0999999999999996,145.55555555555554,3.5888888888888886,0.0,0.3
3,10,14,7.777777777777778,2.6333333333333337,205.55555555555554,5.544444444444445,0.0,
3,10,15,9.844444444444445,2.355555555555556,238.88888888888889,6.355555555555556,1.1428571428571428,0.3
3,10,16,10.233333333333333,2.1888888888888887,213.33333333333334,5.0888888888888895,1.3333333333333333,0.3
3,10,17,11.3,1.5666666666666669,233.33333333333334,5.155555555555555,2.0,
3,10,18,12.344444444444443,1.2222222222222223,211.11111111111111,5.655555555555556,1.1428571428571428,
3,10,19,13.31111111111111,0.41111111111111104,208.88888888888889,5.888888888888889,0.5714285714285714,
3,10,20,13.466666666666667,0.8555555555555556,218.88888888888889,4.977777777777778,0.0,
3,10,21,12.3,0.6599999999999999,198.0,4.680000000000001,0.875,
3,10,22,12.955555555555556,0.5888888888888889,182.22222222222223,4.166666666666667,1.0,
3,10,23,11.466666666666667,1.0555555555555558,203.33333333333334,3.9444444444444446,0.0,0.8
3,11,0,10.31111111111111,1.666666666666667,154.44444444444446,2.355555555555556,0.5714285714285714,0.3
3,11,1,9.255555555555555,2.0,111.11111111111111,2.066666666666667,1.0,
3,11,2,7.011111111111111,0.7444444444444442,169.0,3.5,1.3333333333333333,0.3
3,11,3,8.114285714285714,0.7999999999999998,190.0,4.175000000000001,0.5714285714285714,0.5
3,11,4,7.871428571428572,0.8,155.0,3.2750000000000004,0.0,
3,11,5,7.455555555555555,1.0000000000000002,170.0,3.7777777777777777,1.1428571428571428,0.3
3,11,6,8.0,1.6624999999999999,130.0,2.0625,0.0,
3,11,7,7.550000000000001,1.9124999999999999,190.0,2.825,0.0,
3,11,8,7.5,2.0875,196.25,2.575,1.3333333333333333,
3,11,9,8.6,4.257142857142857,161.42857142857142,2.857142857142857,1.6,0.3
3,11,10,6.8625,2.5625,228.75,3.1,1.3333333333333333,0.3
3,11,11,5.1571428571428575,1.3857142857142857,152.5,2.1875,1.7142857142857142,
3,11,12,4.1,0.6749999999999999,168.88888888888889,2.8111111111111113,2.2857142857142856,
3,11,13,5.871428571428572,1.457142857142857,158.75,2.3625,1.3333333333333333,
3,11,14,6.544444444444445,1.8888888888888888,194.44444444444446,3.3111111111111113,2.6666666666666665,
3,11,15,9.1625,2.4,165.0,3.2875000000000005,1.6,0.3
3,11,16,10.1625,1.1375000000000002,220.0,3.6,1.6,0.3
3,11,17,11.275,1.275,230.0,4.1125,1.6,0.3
3,11,18,11.912500000000001,1.4625000000000004,270.0,4.5,1.3333333333333333,0.3
3,11,19,10.88888888888889,1.0000000000000002,272.22222222222223,4.4,3.2857142857142856,0.3
3,11,20,10.6,1.58,177.0,3.2900000000000005,2.7142857142857144,
3,11,21,10.86,1.4,143.0,2.6700000000000004,3.8333333333333335,
3,11,22,11.566666666666668,1.7333333333333332,174.44444444444446,2.9555555555555557,2.7142857142857144,
3,11,23,9.78,1.2300000000000002,221.0,2.9300000000000006,4.0,
3,12,0,9.600000000000001,2.3666666666666667,175.55555555555554,2.4111111111111114,1.4,2.5
3,12,1,8.755555555555555,2.6666666666666665,164.44444444444446,1.588888888888889,3.625,4.6000000000000005
3,12,2,8.155555555555557,2.9000000000000004,142.22222222222223,1.2000000000000002,2.6666666666666665,3.6
3,12,3,7.17,2.25,71.0,0.7300000000000001,1.5,2.2
3,12,4,6.49,1.8200000000000003,90.0,1.09,1.0,3.3000000000000003
3,12,5,6.577777777777778,2.466666666666667,77.77777777777777,0.9222222222222223,1.1428571428571428,3.3000000000000003
3,12,6,5.611111111111111,2.388888888888889,33.333333333333336,0.2888888888888889,3.5714285714285716,2.3000000000000003
3,12,7,5.0,2.3333333333333335,48.888888888888886,0.4,1.7142857142857142,1.0
3,12,8,4.9,1.4555555555555557,63.333333333333336,0.9222222222222223,1.3333333333333333,1.8000000000000003
3,12,9,4.2444444444444445,1.6111111111111112,75.55555555555556,1.3111111111111111,1.1428571428571428,2.9000000000000004
3,12,10,4.033333333333334,1.2888888888888888,70.0,1.0333333333333334,4.0,0.9
3,12,11,4.2444444444444445,1.3777777777777778,94.44444444444444,1.3666666666666667,5.375,3.8
3,12,12,3.988888888888889,1.3222222222222222,87.77777777777777,1.2555555555555555,3.4,1.0
3,12,13,4.5,1.8333333333333333,135.55555555555554,2.0,2.4285714285714284,0.55
3,12,14,6.055555555555555,2.2777777777777777,141.11111111111111,1.8333333333333333,3.4285714285714284,0.4
3,12,15,7.911111111111111,1.3555555555555554,145.55555555555554,2.7555555555555555,2.6666666666666665,0.8
3,12,16,9.0,1.1666666666666667,132.22222222222223,2.288888888888889,3.1666666666666665,
3,12,17,9.85,0.6300000000000001,234.0,4.32,2.5,
3,12,18,10.122222222222224,-0.055555555555555455,195.55555555555554,3.5222222222222226,3.1666666666666665,
3,12,19,11.35,-0.38000000000000017,226.0,4.95,2.7142857142857144,
3,12,20,10.533333333333335,0.08888888888888877,234.44444444444446,4.644444444444445,2.0,0.3
3,12,21,10.600000000000001,0.26666666666666683,228.88888888888889,5.5888888888888895,2.2857142857142856,
3,12,22,10.28,-0.68,228.0,5.5200000000000005,1.3333333333333333,
3,12,23,9.23,-1.0000000000000002,238.0,5.37,1.7142857142857142,
3,13,0,7.93,-0.31000000000000016,193.0,4.2700000000000005,1.1428571428571428,0.8
3,13,1,6.88,0.2699999999999999,160.0,3.8200000000000003,2.5,
3,13,2,5.688888888888889,0.7111111111111109,157.77777777777777,3.888888888888889,2.0,
3,13,3,4.666666666666667,0.5,116.66666666666667,2.6333333333333333,1.3333333333333333,0.3
3,13,4,4.89,0.060000000000000143,151.0,3.2400000000000007,1.5,
3,13,5,4.01111111111111,0.21111111111111094,108.88888888888889,2.566666666666667,1.3333333333333333,
3,13,6,3.6555555555555554,0.3888888888888885,135.55555555555554,3.144444444444445,1.6,3.8
3,13,7,3.4555555555555557,0.4555555555555555,146.66666666666666,4.866666666666667,3.0,1.8
3,13,8,3.5777777777777775,-0.10000000000000024,117.77777777777777,3.433333333333333,2.2857142857142856,1.0
3,13,9,3.533333333333333,0.2333333333333331,128.88888888888889,3.1444444444444444,1.3333333333333333,0.3
3,13,10,3.3333333333333335,-0.022222222222222143,132.22222222222223,3.611111111111111,2.6666666666666665,
3,13,11,2.9555555555555557,0.011111111111110874,146.66666666666666,2.977777777777778,3.1666666666666665,
3,13,12,2.7333333333333334,0.06666666666666662,124.44444444444444,3.6555555555555554,3.2,
3,13,13,3.711111111111111,0.022222222222222143,148.88888888888889,3.144444444444445,2.4,
3,13,14,4.9,-0.48888888888888915,212.22222222222223,3.8444444444444446,3.2,0.5
3,13,15,5.488888888888889,-1.1111111111111112,216.66666666666666,4.633333333333334,3.2,0.3
3,13,16,5.800000000000001,-0.9222222222222227,210.0,4.800000000000001,3.5,2.05
3,13,17,6.67,-0.9100000000000001,237.0,4.44,2.2,0.5
3,13,18,7.58,-1.2599999999999998,220.0,5.11,3.7142857142857144,1.8
3,13,19,7.87,-1.1600000000000001,215.0,4.53,3.8333333333333335,0.3
3,13,20,7.69,-1.1600000000000001,227.0,5.140000000000001,2.6666666666666665,
3,13,21,7.74,-1.1600000000000001,205.0,4.470000000000001,2.7142857142857144,0.3
3,13,22,7.4,-1.0999999999999996,206.0,4.01,2.5,0.3
3,13,23,6.7299999999999995,-1.35,223.0,3.35,2.0,0.5
3,14,0,6.144444444444444,-1.3333333333333333,238.88888888888889,3.4222222222222225,0.8,0.5
3,14,1,5.277777777777778,-0.9000000000000001,158.88888888888889,2.0555555555555554,2.6666666666666665,0.3
3,14,2,4.62,-0.5,155.0,3.54,3.1666666666666665,0.3
3,14,3,4.15,-0.48999999999999966,150.0,2.7700000000000005,2.6666666666666665,0.3
3,14,4,3.7600000000000002,-1.0899999999999999,152.0,2.48,2.6666666666666665,1.55
3,14,5,3.62,-0.99,222.0,3.3899999999999997,2.6666666666666665,0.9
3,14,6,3.16,-1.48,180.0,3.2900000000000005,4.0,0.3
3,14,7,3.21,-1.5599999999999998,176.0,3.0700000000000003,4.833333333333333,0.3
3,14,8,3.2,-1.7000000000000004,201.0,3.3,4.0,0.3
3,14,9,3.077777777777778,-2.1222222222222222,128.88888888888889,1.8888888888888888,4.0,
3,14,10,3.06,-1.8299999999999996,178.0,2.72,3.2,0.5
3,14,11,2.88,-1.58,125.0,2.0100000000000002,3.2,0.3
3,14,12,2.9111111111111114,-1.5222222222222221,172.22222222222223,3.1,1.0,
3,14,13,3.56,-0.4999999999999997,167.0,3.54,1.75,
3,14,14,5.444444444444445,-0.4555555555555556,134.44444444444446,3.0444444444444447,0.8,0.5
3,14,15,6.43,0.25999999999999995,222.0,4.44,2.0,1.8
3,14,16,7.540000000000001,0.040000000000000036,213.0,4.630000000000001,2.5,
3,14,17,8.77,-0.5200000000000001,229.0,4.42,2.7142857142857144,
3,14,18,8.99,-0.7099999999999997,213.0,5.040000000000001,1.3333333333333333,
3,14,19,8.9,-1.2099999999999997,235.0,5.16,1.3333333333333333,
3,14,20,8.540000000000001,-0.82,224.0,6.28,1.6,
3,14,21,8.22,-0.59,245.0,5.970000000000001,1.6,
3,14,22,7.9,-0.8699999999999999,218.0,5.36,1.6,
3,14,23,7.37,-1.0,225.0,4.840000000000001,1.6,0.3
3,15,0,6.609999999999999,-1.3299999999999998,206.0,3.55,2.2857142857142856,0.5
3,15,1,5.94,-1.08,197.0,4.260000000000001,1.3333333333333333,1.5500000000000003
3,15,2,5.5600000000000005,-1.01,224.0,4.53,2.0,
3,15,3,5.3,-1.0099999999999998,220.0,4.880000000000001,1.7142857142857142,
3,15,4,4.88,-0.54,217.0,4.880000000000001,1.7142857142857142,0.3
3,15,5,4.9399999999999995,-0.89,225.0,4.07,2.875,
3,15,6,4.65,-1.0499999999999998,204.0,4.18,1.7142857142857142,0.5
3,15,7,4.44,-1.16,192.0,4.9399999999999995,1.5,1.8
3,15,8,4.33,-0.9999999999999998,200.0,5.880000000000001,2.7142857142857144,
3,15,9,4.45,0.1200000000000001,226.0,6.07,2.5,
3,15,10,3.9899999999999998,-0.3200000000000003,205.0,5.5600000000000005,2.857142857142857,0.3
3,15,11,3.9200000000000004,-0.21000000000000013,224.0,6.180000000000001,2.7142857142857144,0.3
3,15,12,3.9899999999999998,0.2,231.0,4.9399999999999995,2.142857142857143,0.3
3,15,13,4.83,0.4700000000000001,229.0,5.5200000000000005,1.5714285714285714,0.3
3,15,14,6.11,0.6899999999999998,208.0,6.24,2.125,1.3
3,15,15,7.699999999999999,1.5777777777777777,232.22222222222223,6.522222222222222,2.7142857142857144,0.8
3,15,16,8.93,0.99,254.0,6.42,1.0,
3,15,17,9.58,1.01,270.0,6.340000000000001,1.5,
3,15,18,9.622222222222222,-0.7222222222222224,265.55555555555554,7.055555555555556,1.1428571428571428,
3,15,19,12.100000000000001,-0.28888888888888886,237.77777777777777,5.255555555555556,0.5,
3,15,20,11.879999999999999,-0.13000000000000006,268.0,6.8100000000000005,1.7777777777777777,
3,15,21,11.66,-1.0,256.0,6.5200000000000005,1.3333333333333333,
3,15,22,11.14,-1.6700000000000004,238.0,6.6,1.6666666666666667,
3,15,23,10.61111111111111,-1.3777777777777778,198.88888888888889,3.488888888888889,0.875,0.5
3,16,0,8.97,-0.34,226.0,4.41,1.7777777777777777,2.5
3,16,1,7.840000000000001,-0.20999999999999996,188.0,4.140000000000001,0.8888888888888888,0.5
3,16,2,6.7299999999999995,-0.11000000000000001,146.0,4.39,1.0,
3,16,3,5.41,0.010000000000000142,149.0,4.28,1.0,
3,16,4,5.09,-0.13000000000000017,173.0,5.0600000000000005,1.5,
3,16,5,4.96,4.4408920985006264e-17,203.0,5.98,1.0,
3,16,6,5.522222222222222,0.3888888888888888,238.88888888888889,6.866666666666667,2.2857142857142856,0.3
3,16,7,4.86,-0.31000000000000016,203.0,4.880000000000001,1.5,
3,16,8,4.89,-0.5700000000000001,206.0,5.24,1.3333333333333333,
3,16,9,4.569999999999999,-0.7900000000000001,205.0,5.2,1.6666666666666667,
3,16,10,4.61,-0.9199999999999999,208.0,5.3,2.111111111111111,
3,16,11,4.18,-0.78,181.0,3.87,2.2222222222222223,
3,16,12,4.83,-0.95,205.0,4.85,1.6666666666666667,
3,16,13,6.11,-1.06,243.0,6.540000000000001,1.6666666666666667,
3,16,14,6.8,-0.51,246.0,5.41,1.7777777777777777,
3,16,15,7.4799999999999995,-0.5700000000000001,241.0,5.82,2.6666666666666665,0.3
3,16,16,8.69,-1.1400000000000001,242.0,5.510000000000001,2.0,1.8
3,16,17,9.73,-2.24,245.0,5.58,1.5,1.8
3,16,18,10.66,-2.02,247.0,6.380000000000001,1.5,2.3000000000000003
3,16,19,10.86,-2.1499999999999995,247.0,5.62,1.5,0.8
3,16,20,11.03,-2.4299999999999997,244.0,5.6000000000000005,1.5,0.8
3,16,21,11.17,-2.48,247.0,5.92,1.5,0.3
3,16,22,10.790000000000001,-3.7199999999999998,253.0,4.890000000000001,1.5,0.3
3,16,23,10.040000000000001,-3.4299999999999997,253.0,4.32,1.0,0.3
3,17,0,9.129999999999999,-3.2,189.0,2.69,1.875,
3,17,1,7.859999999999999,-2.1700000000000004,156.0,1.8,2.0,
3,17,2,7.01,-1.7600000000000002,129.0,1.9,1.875,
3,17,3,6.38,-1.33,153.0,2.0100000000000002,1.875,0.3
3,17,4,5.95,-1.19,93.0,1.1700000000000002,1.875,
3,17,5,5.566666666666666,-1.344444444444444,108.88888888888889,1.2000000000000002,1.5714285714285714,
3,17,6,5.577777777777778,-0.9333333333333331,95.55555555555556,1.4222222222222223,2.0,
3,17,7,4.58,-0.9100000000000001,142.0,1.59,2.375,
3,17,8,4.91,-1.02,111.0,1.19,2.5,
3,17,9,5.1,-1.7400000000000002,100.0,1.29,2.0,
3,17,10,4.66,-0.4444444444444444,55.0,1.03,2.6666666666666665,
3,17,11,4.49,-1.0599999999999998,84.0,1.03,3.7142857142857144,
3,17,12,4.39,-0.24999999999999992,83.0,1.34,3.3333333333333335,
3,17,13,5.33,0.6599999999999999,58.0,1.03,2.2857142857142856,0.3
3,17,14,7.35,0.53,118.0,1.9600000000000002,2.857142857142857,
3,17,15,9.129999999999999,-0.2999999999999998,152.0,3.25,2.4285714285714284,2.0
3,17,16,10.16,0.20999999999999996,224.0,4.07,3.2857142857142856,0.8
3,17,17,10.955555555555556,0.911111111111111,230.0,3.7777777777777777,1.1666666666666667,0.3
3,17,18,11.879999999999999,0.9099999999999999,203.0,4.0600000000000005,2.375,
3,17,19,12.33,0.18000000000000008,198.0,4.15,1.7142857142857142,
3,17,20,11.830000000000002,0.25000000000000044,211.0,4.470000000000001,3.375,
3,17,21,11.290000000000001,0.3600000000000002,212.0,4.73,4.0,
3,17,22,10.25,1.08,187.0,3.5100000000000002,3.8333333333333335,1.5
3,17,23,9.51,0.97,156.0,2.2,3.5,
3,18,0,8.559999999999999,1.27,131.0,1.9,2.5,0.3
3,18,1,7.74,1.3699999999999999,98.0,2.5200000000000005,2.2857142857142856,0.3
3,18,2,6.779999999999999,2.1100000000000003,132.0,2.31,2.857142857142857,2.0
3,18,3,5.92,1.7799999999999998,156.0,2.0100000000000002,2.6666666666666665,1.8
3,18,4,5.44,1.4099999999999997,128.0,1.59,2.6666666666666665,2.0500000000000003
3,18,5,5.279999999999999,1.2999999999999996,114.0,1.44,2.857142857142857,1.75
3,18,6,5.0,1.4699999999999998,145.0,1.6,2.2857142857142856,0.3
3,18,7,4.59,1.31,123.0,1.9600000000000002,3.125,0.5
3,18,8,4.13,0.95,143.0,2.2700000000000005,1.1428571428571428,0.3
3,18,9,3.9800000000000004,0.79,145.0,2.6300000000000003,1.7142857142857142,1.8
3,18,10,3.66,0.6300000000000001,146.0,2.32,3.2857142857142856,1.8
3,18,11,3.8299999999999996,0.3799999999999999,147.0,2.37,2.0,1.8
3,18,12,3.788888888888889,0.3666666666666666,197.77777777777777,2.3555555555555556,3.0,0.3
3,18,13,4.58,0.9899999999999999,207.0,2.6700000000000004,2.2857142857142856,
3,18,14,5.4,1.35,203.0,2.9400000000000004,3.3333333333333335,1.3
3,18,15,6.222222222222222,0.5111111111111113,162.22222222222223,2.688888888888889,2.857142857142857,0.3
3,18,16,7.93,0.21999999999999975,155.0,2.7800000000000002,3.0,
3,18,17,8.959999999999999,-0.43000000000000005,186.0,3.3600000000000003,3.857142857142857,
3,18,18,9.52,-1.1599999999999997,161.0,3.3,3.2857142857142856,
3,18,19,10.32,-1.51,177.0,3.6,3.375,
3,18,20,10.65,-1.48,138.0,3.8600000000000003,4.333333333333333,
3,18,21,10.64,-1.39,198.0,4.2700000000000005,4.5,1.8
3,18,22,10.52,-1.5999999999999999,198.0,3.65,3.857142857142857,3.6
3,18,23,10.22,-1.3000000000000003,212.0,3.2400000000000007,0.6666666666666666,2.3000000000000003
3,19,0,8.84,-0.8800000000000001,172.0,2.2199999999999998,0.5,0.3
3,19,1,7.779999999999999,0.31999999999999995,121.0,1.86,0.5,
3,19,2,6.21,0.8,107.0,1.6,1.0,0.3
3,19,3,5.83,0.71,68.0,1.5000000000000002,0.0,0.3
3,19,4,5.23,0.7900000000000003,57.0,1.3400000000000003,0.5,
3,19,5,4.64,0.72,63.0,0.7700000000000001,1.0,
3,19,6,4.333333333333333,-0.24444444444444435,120.0,1.9444444444444444,0.0,
3,19,7,4.779999999999999,1.2100000000000002,88.0,1.6,0.0,
3,19,8,4.85,1.1400000000000001,88.0,1.3900000000000001,1.1428571428571428,
3,19,9,4.75,1.54,90.0,1.5900000000000003,1.5714285714285714,0.3
3,19,10,4.15,1.5,90.0,1.85,2.0,0.8
3,19,11,4.05,1.5100000000000002,128.0,2.05,2.0,0.3
3,19,12,3.577777777777778,0.5666666666666668,98.88888888888889,2.977777777777778,2.0,
3,19,13,4.82,1.52,128.0,2.05,0.8,0.4
3,19,14,6.36,1.7199999999999995,122.0,2.1100000000000003,0.8,1.3
3,19,15,7.377777777777778,1.8222222222222224,133.33333333333334,2.9777777777777783,2.0,0.8
3,19,16,9.280000000000001,0.7000000000000001,178.0,3.5,1.6,0.3
3,19,17,10.190000000000001,0.35,182.0,3.5100000000000002,2.142857142857143,0.3
3,19,18,10.200000000000001,-0.0777777777777777,195.55555555555554,3.6333333333333337,1.7142857142857142,1.0
3,19,19,11.39,0.3,159.0,3.56,1.1428571428571428,0.5
3,19,20,9.744444444444445,-0.12222222222222218,168.88888888888889,3.033333333333333,0.6666666666666666,0.8
3,19,21,9.722222222222221,0.3444444444444444,185.55555555555554,3.2000000000000006,1.1428571428571428,
3,19,22,10.75,0.47000000000000003,166.0,3.35,1.0,0.3
3,19,23,9.82,-0.04999999999999982,189.0,3.3400000000000007,1.0,
3,20,0,7.455555555555555,-0.7111111111111111,152.22222222222223,2.477777777777778,0.6666666666666666,
3,20,1,7.611111111111111,1.0222222222222221,143.33333333333334,2.5777777777777775,1.3333333333333333,0.8
3,20,2,6.35,0.43999999999999995,97.0,1.8,0.5714285714285714,0.5
3,20,3,5.74,0.8399999999999999,121.0,1.8400000000000003,0.0,
3,20,4,5.380000000000001,0.9899999999999999,97.0,1.6,0.0,0.8
3,20,5,4.522222222222222,-0.011111111111110874,125.55555555555556,2.1666666666666665,0.5714285714285714,1.0
3,20,6,4.4799999999999995,0.7499999999999998,87.0,1.19,0.5714285714285714,2.0
3,20,7,3.9000000000000004,-0.12222222222222218,138.88888888888889,1.6444444444444446,0.0,
3,20,8,3.688888888888889,-0.011111111111111072,97.77777777777777,1.5555555555555556,0.0,0.5
3,20,9,4.1899999999999995,0.53,146.0,2.1700000000000004,0.0,0.5
3,20,10,4.0,0.38,104.0,1.6900000000000002,0.0,
3,20,11,3.62,0.1200000000000001,119.0,1.44,0.5714285714285714,
3,20,12,3.2777777777777777,-0.47777777777777763,111.11111111111111,2.0555555555555554,0.6666666666666666,
3,20,13,4.87,0.6599999999999999,117.0,2.3200000000000003,0.5714285714285714,
3,20,14,7.359999999999999,1.0399999999999998,172.0,3.5,1.5,
3,20,15,10.05,0.8300000000000001,187.0,3.9299999999999997,0.0,
3,20,16,11.16,0.11999999999999975,211.0,4.75,1.1666666666666667,
3,20,17,11.72,0.39,206.0,4.380000000000001,0.6666666666666666,
3,20,18,12.07,-0.5999999999999999,217.0,3.9200000000000004,1.5714285714285714,0.3
3,20,19,12.07,0.029999999999999714,163.0,4.01,0.0,0.8
3,20,20,12.26,-0.13999999999999985,229.0,4.58,0.6666666666666666,
3,20,21,11.23,-0.1500000000000002,184.0,4.11,2.8333333333333335,1.0
3,20,22,10.680000000000001,-0.10999999999999979,193.0,3.8200000000000003,1.6,0.65
3,20,23,9.3,0.3444444444444444,196.66666666666666,3.7777777777777777,0.8,2.8000000000000003
3,21,0,8.559999999999999,-0.029999999999999895,160.0,2.83,1.3333333333333333,3.8
3,21,1,7.2299999999999995,0.5199999999999999,181.0,3.2399999999999998,0.8,2.5
3,21,2,7.07,1.19,177.0,2.7700000000000005,0.6666666666666666,0.3
3,21,3,6.38,1.54,211.0,2.9300000000000006,1.6,
3,21,4,5.55,1.75,178.0,3.4400000000000004,2.0,0.3
3,21,5,4.64,1.08,155.0,3.14,0.8,0.3
3,21,6,4.220000000000001,0.4700000000000001,119.0,2.89,0.0,
3,21,7,3.9799999999999995,0.13000000000000006,144.0,2.6100000000000003,0.8,
3,21,8,3.2399999999999998,-0.33000000000000007,151.0,2.62,0.6666666666666666,0.3
3,21,9,3.388888888888889,-0.39999999999999974,217.77777777777777,4.511111111111111,2.0,
3,21,10,3.21,-0.4,195.0,4.380000000000001,1.7142857142857142,0.3
3,21,11,3.02,-0.25,176.0,3.8200000000000003,1.7142857142857142,0.3
3,21,12,3.15,-0.31999999999999973,178.0,3.96,1.7142857142857142,
3,21,13,4.2299999999999995,-0.33999999999999986,207.0,4.53,3.2857142857142856,
3,21,14,5.87,-0.43999999999999984,236.0,5.3500000000000005,2.2857142857142856,
3,21,15,7.1,-0.25,280.0,6.32,1.875,
3,21,16,7.544444444444445,-0.5777777777777777,270.0,6.533333333333334,0.5714285714285714,
3,21,17,8.790000000000001,0.18999999999999978,261.0,5.46,2.375,
3,21,18,9.58,0.28999999999999987,252.0,6.640000000000001,2.5,
3,21,19,9.959999999999999,-0.29000000000000004,256.0,5.930000000000001,2.0,0.3
